중분류,소분류,상품명,제조업체,지역,업태,업체종류,판매업체,총중량,단위중량, 단위가격 , 판매가격 ,날짜
채소,대파,"대파(흙대파, 500~800g)",일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,1단,1단," 3,000 "," 3,000 ",202002
채소,대파,"대파(흙대파, 500~800g)",일반,제주도/제주시,전통시장,전통시장,동문시장,1단,1단," 1,400 "," 1,400 ",202002
채소,마늘,마늘(깐마늘),일반,제주도/제주시,전통시장,전통시장,동문시장,100g,100g, 800 , 800 ,202002
채소,마늘,마늘(깐마늘),일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,100g,100g, 700 , 700 ,202002
채소,무,무(줄기 없는 무),일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,1개,1개," 3,000 "," 3,000 ",202002
채소,무,무(줄기 없는 무),일반,제주도/제주시,전통시장,전통시장,동문시장,1개,1개," 2,500 "," 2,500 ",202002
채소,배추,배추,일반,제주도/제주시,전통시장,전통시장,동문시장,1개,1개," 6,000 "," 6,000 ",202002
채소,배추,배추,일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,1개,1개," 5,000 "," 5,000 ",202002
채소,버섯,느타리버섯,일반,제주도/제주시,전통시장,전통시장,동문시장,100g,100g," 1,000 "," 1,000 ",202002
채소,버섯,느타리버섯,일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,100g,100g, 800 , 800 ,202002
채소,버섯,양송이버섯,일반,제주도/제주시,전통시장,전통시장,동문시장,100g,100g," 2,000 "," 2,000 ",202002
채소,버섯,양송이버섯,일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,100g,100g," 1,500 "," 1,500 ",202002
채소,상추,적상추,일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,100g,100g," 1,000 "," 1,000 ",202002
채소,상추,적상추,일반,제주도/제주시,전통시장,전통시장,동문시장,100g,100g, 700 , 700 ,202002
채소,생강,생강,일반,제주도/제주시,전통시장,전통시장,동문시장,100g,100g," 1,000 "," 1,000 ",202002
채소,생강,생강,일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,100g,100g," 1,000 "," 1,000 ",202002
채소,시금치,시금치(250~400g),일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,1단,1단," 2,500 "," 2,500 ",202002
채소,시금치,시금치(250~400g),일반,제주도/제주시,전통시장,전통시장,동문시장,1단,1단," 1,500 "," 1,500 ",202002
채소,양배추,양배추,일반,제주도/제주시,전통시장,전통시장,동문시장,1개,1개," 3,500 "," 3,500 ",202002
채소,양배추,양배추,일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,1개,1개," 5,000 "," 5,000 ",202002
채소,오이,오이(백다다기),일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,1개,1개," 1,500 "," 1,500 ",202002
채소,오이,오이(백다다기),일반,제주도/제주시,전통시장,전통시장,동문시장,1개,1개," 1,300 "," 1,300 ",202002
채소,쪽파,쪽파(흙쪽파),일반,제주도/제주시,전통시장,전통시장,동문시장,100g,100g, 600 , 600 ,202002
채소,쪽파,쪽파(흙쪽파),일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,100g,100g, 500 , 500 ,202002
채소,풋고추,풋고추,일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,100g,100g," 1,200 "," 1,200 ",202002
채소,호박,애호박,일반,제주도/서귀포시,전통시장,전통시장,매일올레시장,1개,1개," 2,000 "," 2,000 ",202002
채소,호박,애호박,일반,제주도/제주시,전통시장,전통시장,동문시장,1개,1개," 2,000 "," 2,000 ",202002
